Experiment 2: parcprinter-opt11-strips using gapdb_deep heuristic with 500 probes



instance_name: p01_F_751642.csv

A*:	{
		(0_ipdb,373)
		(1_gapdb,1301)
		(2_gapdb,1671)
		(3_lmcut,613)
		(4_gapdb,656)
		(5_gapdb,636)
		(6_gapdb,482)
		(7_gapdb,615)
		(8_gapdb,2432)
		(9_gapdb,1067)
		(10_gapdb,484)
		(11_mands,260)
		(12_gapdb,778)
	}
ss:	{
		(0_ipdb,418425)
		(1_gapdb,4.56555e+07)
		(2_gapdb,1.14329e+08)
		(3_lmcut,1.2848e+06)
		(4_gapdb,2.44758e+06)
		(5_gapdb,1.77522e+06)
		(6_gapdb,676426)
		(7_gapdb,1.77522e+06)
		(8_gapdb,2.41378e+09)
		(9_gapdb,4.27214e+06)
		(10_gapdb,1.69837e+06)
		(11_mands,54502.5)
		(12_gapdb,4.10534e+06)
	}

Measure_1:

-A* h1/h2
	1	0.286703	0.22322	0.608483	0.568598	0.586478	0.773859	0.606504	0.153372	0.349578	0.770661	1.43462	0.479434
	3.48794	1	0.778576	2.12235	1.98323	2.0456	2.69917	2.11545	0.534951	1.21931	2.68802	5.00385	1.67224
	4.47989	1.2844	1	2.72594	2.54726	2.62736	3.4668	2.71707	0.687089	1.56607	3.45248	6.42692	2.14781
	1.64343	0.471176	0.366846	1	0.934451	0.963836	1.27178	0.996748	0.252056	0.574508	1.26653	2.35769	0.787918
	1.75871	0.504228	0.392579	1.07015	1	1.03145	1.361	1.06667	0.269737	0.614808	1.35537	2.52308	0.843188
	1.70509	0.488855	0.38061	1.03752	0.969512	1	1.3195	1.03415	0.261513	0.596064	1.31405	2.44615	0.817481
	1.29223	0.370484	0.28845	0.786297	0.734756	0.757862	1	0.78374	0.198191	0.451734	0.995868	1.85385	0.619537
	1.64879	0.472713	0.368043	1.00326	0.9375	0.966981	1.27593	1	0.252878	0.576382	1.27066	2.36538	0.790488
	6.52011	1.86933	1.45542	3.96737	3.70732	3.8239	5.04564	3.95447	1	2.27929	5.02479	9.35385	3.12596
	2.86059	0.820138	0.63854	1.74062	1.62652	1.67767	2.21369	1.73496	0.438734	1	2.20455	4.10385	1.37147
	1.29759	0.372022	0.289647	0.78956	0.737805	0.761006	1.00415	0.786992	0.199013	0.453608	1	1.86154	0.622108
	0.697051	0.199846	0.155595	0.424144	0.396341	0.408805	0.539419	0.422764	0.106908	0.243674	0.53719	1	0.33419
	2.08579	0.598002	0.465589	1.26917	1.18598	1.22327	1.61411	1.26504	0.319901	0.729147	1.60744	2.99231	1

-ss h1/h2
	1	0.00916483	0.00365985	0.325672	0.170954	0.235703	0.618582	0.235703	0.000173349	0.0979427	0.246368	7.67717	0.101922
	109.113	1	0.399336	35.535	18.6533	25.7182	67.4952	25.7182	0.0189146	10.6868	26.8819	837.677	11.121
	273.235	2.50416	1	88.9853	46.7108	64.4024	169.019	64.4024	0.047365	26.7614	67.3165	2097.68	27.8488
	3.07057	0.0281413	0.0112378	1	0.524927	0.723742	1.8994	0.723742	0.00053228	0.30074	0.75649	23.5733	0.312959
	5.84951	0.0536098	0.0214083	1.90503	1	1.37875	3.61841	1.37875	0.00101401	0.572917	1.44113	44.9077	0.596195
	4.24263	0.038883	0.0155274	1.38171	0.725296	1	2.62442	1	0.000735455	0.415535	1.04525	32.5714	0.432418
	1.6166	0.0148159	0.00591651	0.526482	0.276365	0.381037	1	0.381037	0.000280236	0.158334	0.398278	12.4109	0.164767
	4.24263	0.038883	0.0155274	1.38171	0.725296	1	2.62442	1	0.000735455	0.415535	1.04525	32.5714	0.432418
	5768.72	52.8693	21.1126	1878.71	986.187	1359.7	3568.42	1359.7	1	565.003	1421.23	44287.4	587.96
	10.2101	0.0935735	0.0373672	3.32513	1.74545	2.40654	6.31576	2.40654	0.0017699	1	2.51543	78.3844	1.04063
	4.05897	0.0371998	0.0148552	1.32189	0.693899	0.95671	2.51081	0.95671	0.000703618	0.397546	1	31.1614	0.413699
	0.130256	0.00119378	0.000476718	0.0424209	0.0222679	0.0307018	0.0805742	0.0307018	2.25798e-05	0.0127576	0.032091	1	0.013276
	9.8114	0.0899199	0.0359082	3.1953	1.6773	2.31257	6.06916	2.31257	0.0017008	0.960955	2.41722	75.3238	1

Measure_2:
- The heuristics that have the similar ratio are: (diff = 0.5)
	(hss1    ,hss2    )	(ha1     ,ha2     )	(vss1    ,vss2    )	(va1     ,va2     ):	fracss	-	fracastar	=	diff
	(0_ipdb, 5_gapdb)	(0_ipdb, 5_gapdb)	(418425, 1.77522e+06)	(373, 636)	0.235703	-	0.586478	=	-0.350775
	(10_gapdb, 1_gapdb)	(10_gapdb, 1_gapdb)	(1.69837e+06, 4.56555e+07)	(484, 1301)	0.0371998	-	0.372022	=	-0.334822
	(9_gapdb, 12_gapdb)	(9_gapdb, 12_gapdb)	(4.27214e+06, 4.10534e+06)	(1067, 778)	1.04063	-	1.37147	=	-0.330834
	(11_mands, 12_gapdb)	(11_mands, 12_gapdb)	(54502.5, 4.10534e+06)	(260, 778)	0.013276	-	0.33419	=	-0.320914
	(12_gapdb, 8_gapdb)	(12_gapdb, 8_gapdb)	(4.10534e+06, 2.41378e+09)	(778, 2432)	0.0017008	-	0.319901	=	-0.318201
	(6_gapdb, 9_gapdb)	(6_gapdb, 9_gapdb)	(676426, 4.27214e+06)	(482, 1067)	0.158334	-	0.451734	=	-0.2934
	(0_ipdb, 3_lmcut)	(0_ipdb, 3_lmcut)	(418425, 1.2848e+06)	(373, 613)	0.325672	-	0.608483	=	-0.28281
	(6_gapdb, 2_gapdb)	(6_gapdb, 2_gapdb)	(676426, 1.14329e+08)	(482, 1671)	0.00591651	-	0.28845	=	-0.282534
	(0_ipdb, 1_gapdb)	(0_ipdb, 1_gapdb)	(418425, 4.56555e+07)	(373, 1301)	0.00916483	-	0.286703	=	-0.277538
	(10_gapdb, 2_gapdb)	(10_gapdb, 2_gapdb)	(1.69837e+06, 1.14329e+08)	(484, 1671)	0.0148552	-	0.289647	=	-0.274792
	(3_lmcut, 9_gapdb)	(3_lmcut, 9_gapdb)	(1.2848e+06, 4.27214e+06)	(613, 1067)	0.30074	-	0.574508	=	-0.273768
	(3_lmcut, 7_gapdb)	(3_lmcut, 7_gapdb)	(1.2848e+06, 1.77522e+06)	(613, 615)	0.723742	-	0.996748	=	-0.273006
	(5_gapdb, 10_gapdb)	(5_gapdb, 10_gapdb)	(1.77522e+06, 1.69837e+06)	(636, 484)	1.04525	-	1.31405	=	-0.268801
	(4_gapdb, 8_gapdb)	(4_gapdb, 8_gapdb)	(2.44758e+06, 2.41378e+09)	(656, 2432)	0.00101401	-	0.269737	=	-0.268723
	(5_gapdb, 8_gapdb)	(5_gapdb, 8_gapdb)	(1.77522e+06, 2.41378e+09)	(636, 2432)	0.000735455	-	0.261513	=	-0.260778
	(6_gapdb, 3_lmcut)	(6_gapdb, 3_lmcut)	(676426, 1.2848e+06)	(482, 613)	0.526482	-	0.786297	=	-0.259815
	(7_gapdb, 8_gapdb)	(7_gapdb, 8_gapdb)	(1.77522e+06, 2.41378e+09)	(615, 2432)	0.000735455	-	0.252878	=	-0.252143
	(0_ipdb, 9_gapdb)	(0_ipdb, 9_gapdb)	(418425, 4.27214e+06)	(373, 1067)	0.0979427	-	0.349578	=	-0.251636
	(3_lmcut, 8_gapdb)	(3_lmcut, 8_gapdb)	(1.2848e+06, 2.41378e+09)	(613, 2432)	0.00053228	-	0.252056	=	-0.251524
	(4_gapdb, 12_gapdb)	(4_gapdb, 12_gapdb)	(2.44758e+06, 4.10534e+06)	(656, 778)	0.596195	-	0.843188	=	-0.246992
	(5_gapdb, 4_gapdb)	(5_gapdb, 4_gapdb)	(1.77522e+06, 2.44758e+06)	(636, 656)	0.725296	-	0.969512	=	-0.244216
	(3_lmcut, 5_gapdb)	(3_lmcut, 5_gapdb)	(1.2848e+06, 1.77522e+06)	(613, 636)	0.723742	-	0.963836	=	-0.240095
	(11_mands, 9_gapdb)	(11_mands, 9_gapdb)	(54502.5, 4.27214e+06)	(260, 1067)	0.0127576	-	0.243674	=	-0.230916
	(7_gapdb, 10_gapdb)	(7_gapdb, 10_gapdb)	(1.77522e+06, 1.69837e+06)	(615, 484)	1.04525	-	1.27066	=	-0.225413
	(0_ipdb, 2_gapdb)	(0_ipdb, 2_gapdb)	(418425, 1.14329e+08)	(373, 1671)	0.00365985	-	0.22322	=	-0.21956
	(7_gapdb, 4_gapdb)	(7_gapdb, 4_gapdb)	(1.77522e+06, 2.44758e+06)	(615, 656)	0.725296	-	0.9375	=	-0.212204
	(10_gapdb, 12_gapdb)	(10_gapdb, 12_gapdb)	(1.69837e+06, 4.10534e+06)	(484, 778)	0.413699	-	0.622108	=	-0.208409
	(11_mands, 1_gapdb)	(11_mands, 1_gapdb)	(54502.5, 4.56555e+07)	(260, 1301)	0.00119378	-	0.199846	=	-0.198652
	(10_gapdb, 8_gapdb)	(10_gapdb, 8_gapdb)	(1.69837e+06, 2.41378e+09)	(484, 2432)	0.000703618	-	0.199013	=	-0.19831
	(6_gapdb, 8_gapdb)	(6_gapdb, 8_gapdb)	(676426, 2.41378e+09)	(482, 2432)	0.000280236	-	0.198191	=	-0.197911
	(5_gapdb, 9_gapdb)	(5_gapdb, 9_gapdb)	(1.77522e+06, 4.27214e+06)	(636, 1067)	0.415535	-	0.596064	=	-0.180529
	(7_gapdb, 9_gapdb)	(7_gapdb, 9_gapdb)	(1.77522e+06, 4.27214e+06)	(615, 1067)	0.415535	-	0.576382	=	-0.160848
	(0_ipdb, 6_gapdb)	(0_ipdb, 6_gapdb)	(418425, 676426)	(373, 482)	0.618582	-	0.773859	=	-0.155277
	(11_mands, 2_gapdb)	(11_mands, 2_gapdb)	(54502.5, 1.14329e+08)	(260, 1671)	0.000476718	-	0.155595	=	-0.155119
	(0_ipdb, 8_gapdb)	(0_ipdb, 8_gapdb)	(418425, 2.41378e+09)	(373, 2432)	0.000173349	-	0.153372	=	-0.153198
	(11_mands, 8_gapdb)	(11_mands, 8_gapdb)	(54502.5, 2.41378e+09)	(260, 2432)	2.25798e-05	-	0.106908	=	-0.106885
	(10_gapdb, 9_gapdb)	(10_gapdb, 9_gapdb)	(1.69837e+06, 4.27214e+06)	(484, 1067)	0.397546	-	0.453608	=	-0.056062
	(10_gapdb, 4_gapdb)	(10_gapdb, 4_gapdb)	(1.69837e+06, 2.44758e+06)	(484, 656)	0.693899	-	0.737805	=	-0.0439062
	(4_gapdb, 9_gapdb)	(4_gapdb, 9_gapdb)	(2.44758e+06, 4.27214e+06)	(656, 1067)	0.572917	-	0.614808	=	-0.0418909
	(5_gapdb, 7_gapdb)	(5_gapdb, 7_gapdb)	(1.77522e+06, 1.77522e+06)	(636, 615)	1	-	1.03415	=	-0.0341463
	(7_gapdb, 5_gapdb)	(7_gapdb, 5_gapdb)	(1.77522e+06, 1.77522e+06)	(615, 636)	1	-	0.966981	=	0.0330189
	(4_gapdb, 10_gapdb)	(4_gapdb, 10_gapdb)	(2.44758e+06, 1.69837e+06)	(656, 484)	1.44113	-	1.35537	=	0.0857608
	(9_gapdb, 4_gapdb)	(9_gapdb, 4_gapdb)	(4.27214e+06, 2.44758e+06)	(1067, 656)	1.74545	-	1.62652	=	0.118929
	(10_gapdb, 7_gapdb)	(10_gapdb, 7_gapdb)	(1.69837e+06, 1.77522e+06)	(484, 615)	0.95671	-	0.786992	=	0.169718
	(10_gapdb, 5_gapdb)	(10_gapdb, 5_gapdb)	(1.69837e+06, 1.77522e+06)	(484, 636)	0.95671	-	0.761006	=	0.195704
	(12_gapdb, 9_gapdb)	(12_gapdb, 9_gapdb)	(4.10534e+06, 4.27214e+06)	(778, 1067)	0.960955	-	0.729147	=	0.231808
	(9_gapdb, 10_gapdb)	(9_gapdb, 10_gapdb)	(4.27214e+06, 1.69837e+06)	(1067, 484)	2.51543	-	2.20455	=	0.310885
	(4_gapdb, 7_gapdb)	(4_gapdb, 7_gapdb)	(2.44758e+06, 1.77522e+06)	(656, 615)	1.37875	-	1.06667	=	0.31208
	(6_gapdb, 0_ipdb)	(6_gapdb, 0_ipdb)	(676426, 418425)	(482, 373)	1.6166	-	1.29223	=	0.324375
	(5_gapdb, 3_lmcut)	(5_gapdb, 3_lmcut)	(1.77522e+06, 1.2848e+06)	(636, 613)	1.38171	-	1.03752	=	0.344188
	(4_gapdb, 5_gapdb)	(4_gapdb, 5_gapdb)	(2.44758e+06, 1.77522e+06)	(656, 636)	1.37875	-	1.03145	=	0.3473
	(7_gapdb, 3_lmcut)	(7_gapdb, 3_lmcut)	(1.77522e+06, 1.2848e+06)	(615, 613)	1.38171	-	1.00326	=	0.378446
	(12_gapdb, 4_gapdb)	(12_gapdb, 4_gapdb)	(4.10534e+06, 2.44758e+06)	(778, 656)	1.6773	-	1.18598	=	0.491327



instance_name: p02_F_137476432.csv

A*:	{
		(0_ipdb,269)
		(1_gapdb,542)
		(2_gapdb,316)
		(3_lmcut,289)
		(4_gapdb,649)
		(5_gapdb,445)
		(6_mands,240)
		(7_gapdb,379)
		(8_gapdb,289)
		(9_gapdb,675)
		(10_gapdb,843)
		(11_gapdb,389)
		(12_gapdb,289)
	}
ss:	{
		(0_ipdb,92971.8)
		(1_gapdb,587074)
		(2_gapdb,92971.8)
		(3_lmcut,92971.8)
		(4_gapdb,1.38078e+06)
		(5_gapdb,142760)
		(6_mands,76526.5)
		(7_gapdb,290339)
		(8_gapdb,92971.8)
		(9_gapdb,377209)
		(10_gapdb,1.0059e+07)
		(11_gapdb,166681)
		(12_gapdb,92971.8)
	}

Measure_1:

-A* h1/h2
	1	0.49631	0.851266	0.930796	0.414484	0.604494	1.12083	0.709763	0.930796	0.398519	0.319098	0.691517	0.930796
	2.01487	1	1.71519	1.87543	0.835131	1.21798	2.25833	1.43008	1.87543	0.802963	0.642942	1.39332	1.87543
	1.17472	0.583026	1	1.09343	0.486903	0.710112	1.31667	0.833773	1.09343	0.468148	0.374852	0.812339	1.09343
	1.07435	0.53321	0.914557	1	0.4453	0.649438	1.20417	0.762533	1	0.428148	0.342823	0.742931	1
	2.41264	1.19742	2.0538	2.24567	1	1.45843	2.70417	1.7124	2.24567	0.961481	0.76987	1.66838	2.24567
	1.65428	0.821033	1.40823	1.53979	0.68567	1	1.85417	1.17414	1.53979	0.659259	0.527877	1.14396	1.53979
	0.892193	0.442804	0.759494	0.83045	0.3698	0.539326	1	0.633245	0.83045	0.355556	0.284698	0.616967	0.83045
	1.40892	0.699262	1.19937	1.31142	0.583975	0.851685	1.57917	1	1.31142	0.561481	0.449585	0.974293	1.31142
	1.07435	0.53321	0.914557	1	0.4453	0.649438	1.20417	0.762533	1	0.428148	0.342823	0.742931	1
	2.50929	1.24539	2.13608	2.33564	1.04006	1.51685	2.8125	1.781	2.33564	1	0.800712	1.73522	2.33564
	3.13383	1.55535	2.66772	2.91696	1.29892	1.89438	3.5125	2.22427	2.91696	1.24889	1	2.1671	2.91696
	1.4461	0.717712	1.23101	1.34602	0.599384	0.874157	1.62083	1.02639	1.34602	0.576296	0.461447	1	1.34602
	1.07435	0.53321	0.914557	1	0.4453	0.649438	1.20417	0.762533	1	0.428148	0.342823	0.742931	1

-ss h1/h2
	1	0.158365	1	1	0.0673329	0.651245	1.2149	0.320218	1	0.246473	0.00924267	0.557782	1
	6.31453	1	6.31453	6.31453	0.425176	4.11231	7.67151	2.02203	6.31453	1.55636	0.0583631	3.52213	6.31453
	1	0.158365	1	1	0.0673329	0.651245	1.2149	0.320218	1	0.246473	0.00924267	0.557782	1
	1	0.158365	1	1	0.0673329	0.651245	1.2149	0.320218	1	0.246473	0.00924267	0.557782	1
	14.8516	2.35197	14.8516	14.8516	1	9.67201	18.0431	4.75575	14.8516	3.66052	0.137268	8.28393	14.8516
	1.53552	0.243173	1.53552	1.53552	0.103391	1	1.8655	0.491702	1.53552	0.378465	0.0141923	0.856486	1.53552
	0.823115	0.130352	0.823115	0.823115	0.0554228	0.536049	1	0.263577	0.823115	0.202876	0.00760778	0.459118	0.823115
	3.12287	0.494553	3.12287	3.12287	0.210272	2.03375	3.79396	1	3.12287	0.769704	0.0288636	1.74188	3.12287
	1	0.158365	1	1	0.0673329	0.651245	1.2149	0.320218	1	0.246473	0.00924267	0.557782	1
	4.05723	0.642523	4.05723	4.05723	0.273186	2.64225	4.92912	1.2992	4.05723	1	0.0374997	2.26305	4.05723
	108.194	17.1341	108.194	108.194	7.28501	70.4607	131.444	34.6457	108.194	26.6669	1	60.3486	108.194
	1.79282	0.283919	1.79282	1.79282	0.120716	1.16756	2.17809	0.574093	1.79282	0.441881	0.0165704	1	1.79282
	1	0.158365	1	1	0.0673329	0.651245	1.2149	0.320218	1	0.246473	0.00924267	0.557782	1

Measure_2:
- The heuristics that have the similar ratio are: (diff = 0.5)
	(hss1    ,hss2    )	(ha1     ,ha2     )	(vss1    ,vss2    )	(va1     ,va2     ):	fracss	-	fracastar	=	diff
	(9_gapdb, 7_gapdb)	(9_gapdb, 7_gapdb)	(377209, 290339)	(675, 379)	1.2992	-	1.781	=	-0.481802
	(11_gapdb, 4_gapdb)	(11_gapdb, 4_gapdb)	(166681, 1.38078e+06)	(389, 649)	0.120716	-	0.599384	=	-0.478668
	(11_gapdb, 7_gapdb)	(11_gapdb, 7_gapdb)	(166681, 290339)	(389, 379)	0.574093	-	1.02639	=	-0.452293
	(11_gapdb, 10_gapdb)	(11_gapdb, 10_gapdb)	(166681, 1.0059e+07)	(389, 843)	0.0165704	-	0.461447	=	-0.444877
	(3_lmcut, 7_gapdb)	(3_lmcut, 7_gapdb)	(92971.8, 290339)	(289, 379)	0.320218	-	0.762533	=	-0.442315
	(8_gapdb, 7_gapdb)	(8_gapdb, 7_gapdb)	(92971.8, 290339)	(289, 379)	0.320218	-	0.762533	=	-0.442315
	(12_gapdb, 7_gapdb)	(12_gapdb, 7_gapdb)	(92971.8, 290339)	(289, 379)	0.320218	-	0.762533	=	-0.442315
	(11_gapdb, 1_gapdb)	(11_gapdb, 1_gapdb)	(166681, 587074)	(389, 542)	0.283919	-	0.717712	=	-0.433793
	(2_gapdb, 1_gapdb)	(2_gapdb, 1_gapdb)	(92971.8, 587074)	(316, 542)	0.158365	-	0.583026	=	-0.424661
	(7_gapdb, 10_gapdb)	(7_gapdb, 10_gapdb)	(290339, 1.0059e+07)	(379, 843)	0.0288636	-	0.449585	=	-0.420721
	(2_gapdb, 4_gapdb)	(2_gapdb, 4_gapdb)	(92971.8, 1.38078e+06)	(316, 649)	0.0673329	-	0.486903	=	-0.41957
	(1_gapdb, 4_gapdb)	(1_gapdb, 4_gapdb)	(587074, 1.38078e+06)	(542, 649)	0.425176	-	0.835131	=	-0.409955
	(0_ipdb, 7_gapdb)	(0_ipdb, 7_gapdb)	(92971.8, 290339)	(269, 379)	0.320218	-	0.709763	=	-0.389544
